file	percent	reads	taxon_id	taxon_name
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001133	365	2306975	Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium goeldii;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001127	363	1986659	Bacteria;NA;NA;NA;NA;NA;bacterium TMED277;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001121	361	86332	Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Mogibacterium;Mogibacterium pumilum;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001121	361	91823	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella gresilensis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001108	357	2292213	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella sp. AF14-35;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001102	355	2292332	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella sp. TF07-1;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001099	354	1750	Bacteria;Actinobacteria;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Arachnia;Arachnia propionica;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001099	354	28130	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella disiens;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001099	354	53408	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas citronellolis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001099	354	2293241	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus sp. TF11-2AC;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001093	352	2137581	Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Ellagibacter;Ellagibacter isourolithinifaciens;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001087	350	54291	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella ornithinolytica;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001080	348	2027857	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Mariniflexile;Mariniflexile sp. TRM1-10;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001080	348	2292906	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;NA;Lachnospiraceae bacterium AM26-1LB;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001074	346	397288	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;NA;Lachnospiraceae bacterium 3-1;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001074	346	2293114	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. AF19-14;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001071	345	1661	Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Trueperella;Trueperella pyogenes;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001068	344	397290	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;NA;Lachnospiraceae bacterium A2;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001068	344	1971640	Bacteria;Fusobacteria;Fusobacteriia;NA;NA;NA;Fusobacteriia bacterium 4572_132;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001068	344	1985173	Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;NA;Chitinophagaceae bacterium IBVUCB1;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001062	342	106588	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Pseudoflavonifractor;Pseudoflavonifractor capillosus;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001062	342	2292342	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella sp. TM06-3;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001062	342	2709398	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. ZJ-118;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001059	341	457387	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. 1_1_30;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001052	339	39485	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lachnospira;Lachnospira eligens;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001049	338	60920	Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Sanguibacteraceae;Sanguibacter;Sanguibacter keddieii;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001049	338	291645	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides nordii;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001046	337	1198136	Viruses;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;NA;NA;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001046	337	1603886	Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium lemurum;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001046	337	2056768	Viruses;Uroviricota;Caudoviricetes;Caudovirales;Podoviridae;Uetakevirus;Escherichia phage YDC107_2;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001046	337	2292329	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella sp. OM08-14AT;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001043	336	1499973	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia marmotae;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001040	335	168384	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Marvinbryantia;Marvinbryantia formatexigens;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001040	335	652706	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Oribacterium;Oribacterium sp. oral taxon 078;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001037	334	60520	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus;Lactiplantibacillus paraplantarum;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001031	332	762212	Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium biavatii;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001031	332	2171989	Bacteria;Candidatus Saccharibacteria;Candidatus Nanoperiomorbia;Candidatus Nanoperiomorbales;Candidatus Nanoperiomorbaceae;Candidatus Nanoperiomorbus;Candidatus Nanoperiomorbus periodonticus;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001028	331	356829	Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium tsurumiense;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001015	327	1600	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus acetotolerans;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001015	327	206096	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Dysgonomonadaceae;Dysgonomonas;uncultured Dysgonomonas sp.;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001015	327	376806	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides gallinarum;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001015	327	1965557	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Massilimicrobiota;Massilimicrobiota sp. An134;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001015	327	1970800	Viruses;Uroviricota;Caudoviricetes;Caudovirales;Siphoviridae;Nipunavirus;Pseudomonas phage JG054;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001012	326	2293237	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus sp. TF06-23;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001009	325	2292231	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Coprococcus;Coprococcus sp. AF21-14LB;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001006	324	1965569	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lachnoclostridium;Lachnoclostridium sp. An169;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001006	324	2293158	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus sp. AF19-29;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001006	324	2772089	Viruses;Uroviricota;Caudoviricetes;Caudovirales;Podoviridae;NA;crAssphage cr115_1;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001003	323	2292370	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus sp. AM29-26;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.001000	322	1262949	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia sp. CAG:50;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000997	321	121608	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus koleovorans;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000997	321	454155	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella;Paraprevotella xylaniphila;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000994	320	35519	Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Mogibacterium;Mogibacterium timidum;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000994	320	1812935	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter roggenkampii;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000984	317	1293415	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Secundilactobacillus;Secundilactobacillus silagei;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000984	317	1739422	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp. HMSC065C01;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000984	317	2293215	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus sp. AM42-10AC;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000981	316	712158	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium;Atopobium sp. oral taxon 810;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000969	312	1203556	Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces sp. HPA0247;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000962	310	1630166	Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium myosotis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000959	309	5911	Eukaryota;Ciliophora;Oligohymenophorea;Hymenostomatida;Tetrahymenidae;Tetrahymena;Tetrahymena thermophila;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000953	307	470934	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea vagans;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000953	307	1897021	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus sp. CAG:9-related_41_34;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000953	307	1926284	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus sp. Marseille-P3519;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000947	305	1262979	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Tannerella;Tannerella sp. CAG:51;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000944	304	151276	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides coprosuis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000941	303	100884	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Coprobacillaceae;Coprobacillus;Coprobacillus cateniformis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000941	303	446043	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lachnospira;uncultured Lachnospira sp.;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000938	302	470	Bacteria;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter baumannii;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000938	302	553	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea ananatis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000935	301	1917889	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Virgibacillus;Virgibacillus dakarensis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000931	300	140314	Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Trichococcus;Trichococcus palustris;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000928	299	1084	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Pararhodospirillum;Pararhodospirillum photometricum;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000928	299	29348	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;[Clostridium] spiroforme;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000928	299	76595	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Cellulophaga;Cellulophaga fucicola;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000928	299	218140	Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium psychraerophilum;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000928	299	419005	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella amnii;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000925	298	572010	Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Slackia;Slackia isoflavoniconvertens;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000925	298	2302958	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus sp. OM02-16LB;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000922	297	43769	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium propinquum;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000922	297	1262750	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. CAG:754;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000922	297	1805476	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia sp. Marseille-P2398;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000922	297	2268022	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus sp. M31;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000919	296	150055	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus lutetiensis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000916	295	333367	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster asparagiformis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000913	294	985	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Cytophaga;Cytophaga hutchinsonii;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000913	294	1219	Bacteria;Cyanobacteria;NA;Synechococcales;Prochlorococcaceae;Prochlorococcus;Prochlorococcus marinus;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000910	293	1492	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium butyricum;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000907	292	1871035	Bacteria;Firmicutes;NA;NA;NA;Negativibacillus;Negativibacillus massiliensis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000907	292	2293192	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus sp. AM27-16;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000903	291	1262706	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum;Azospirillum sp. CAG:260;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000903	291	1316408	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp. HSISM1;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000903	291	2292227	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella sp. AF28-5AC;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000903	291	2292320	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella sp. AM41-2BH;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000900	290	1491	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium botulinum;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000900	290	1703352	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. SM23_62;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000900	290	2052159	Bacteria;Actinobacteria;Coriobacteriia;NA;NA;NA;Coriobacteriia bacterium;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000900	290	2052941	Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium callitrichidarum;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000894	288	1282	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus epidermidis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000888	286	2292334	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella sp. TF09-1AT;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000882	284	33968	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;Leuconostoc pseudomesenteroides;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000882	284	2320884	Bacteria;NA;NA;NA;NA;NA;bacterium 1XD8-92;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000879	283	2292052	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. AF48-14;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000876	282	2789424	Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces sp. HMT897;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000872	281	286802	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Segniliparaceae;Segniliparus;Segniliparus rotundus;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000872	281	2293244	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus sp. TM09-4;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000872	281	2733690	Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;Mycena venus;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000869	280	2013021	Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium sp. N5G01;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000866	279	2292023	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella sp. AM12-1;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000863	278	1715004	Bacteria;Firmicutes;Clostridia;Eubacteriales;NA;NA;Clostridiales bacterium KLE1615;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000863	278	1916229	Bacteria;Candidatus Melainabacteria;NA;Candidatus Gastranaerophilales;NA;NA;Candidatus Gastranaerophilales bacterium HUM_10;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000857	276	2302989	Bacteria;Firmicutes;Clostridia;Eubacteriales;NA;NA;Clostridiales bacterium TF09-2AC;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000854	275	1262934	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. CAG:732;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000854	275	1262995	Bacteria;Firmicutes;NA;NA;NA;NA;Firmicutes bacterium CAG:646;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000848	273	2292016	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella sp. AF39-11AT;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000844	272	2292331	Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella sp. TF06-6AC;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000844	272	2293119	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. AM18-12LB;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000841	271	469588	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. 2_1_22;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000835	269	81857	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus selangorensis;
/data/taur/34B_IGO_07976_41_S95_R1_001_kneaddata_paired_1.kaiju.out	0.000835	269	89059	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;Ligilactobacillus acidipiscis;
